Preparation,Application,Examination,Overall,course,min_category,atrisk
88.27564102564104,99.69999999999999,73.67083333333333,73.67083333333333,fall2025,Examination,False
100.0,100.0,99.33333333333333,99.33333333333333,fall2025,Examination,False
92.13461538461539,81.817,77.74583333333334,77.74583333333334,fall2025,Examination,False
87.1794871794872,94.95,87.12083333333334,87.12083333333334,fall2025,Examination,False
63.05128205128204,91.81700000000001,48.30416666666666,48.30416666666666,fall2025,Examination,True
96.15384615384616,99.0,86.2875,86.2875,fall2025,Examination,False
96.15384615384616,100.0,92.59791666666666,92.59791666666666,fall2025,Examination,False
96.79487179487181,98.0,99.375,96.79487179487181,fall2025,Preparation,False
98.54487179487181,99.267,83.85833333333333,83.85833333333333,fall2025,Examination,False
92.3076923076923,100.0,93.375,92.3076923076923,fall2025,Preparation,False
92.3076923076923,100.0,95.93333333333332,92.3076923076923,fall2025,Preparation,False
100.0,100.0,85.00625000000001,85.00625000000001,fall2025,Examination,False
99.91346153846153,99.0,95.2125,95.2125,fall2025,Examination,False
93.58974358974358,90.267,81.58333333333331,81.58333333333331,fall2025,Examination,False
90.38461538461539,97.333,91.41666666666666,90.38461538461539,fall2025,Preparation,False
91.02564102564104,95.4,92.91666666666666,91.02564102564104,fall2025,Preparation,False
100.0,100.0,98.75,98.75,fall2025,Examination,False
94.23076923076923,91.0,80.80208333333333,80.80208333333333,fall2025,Examination,False
92.3076923076923,82.0,97.0875,82.0,fall2025,Application,False
92.3076923076923,100.0,93.96458333333334,92.3076923076923,fall2025,Preparation,False
72.11538461538461,72.0,84.10833333333332,72.0,fall2025,Application,False
92.3076923076923,99.0,89.36041666666665,89.36041666666665,fall2025,Examination,False
88.46153846153847,97.0,88.9625,88.46153846153847,fall2025,Preparation,False
90.38461538461539,98.0,88.68124999999999,88.68124999999999,fall2025,Examination,False
92.3076923076923,97.0,93.57291666666666,92.3076923076923,fall2025,Preparation,False
94.87179487179486,96.4,85.73333333333335,85.73333333333335,fall2025,Examination,False
75.14102564102565,82.65,60.91666666666667,60.91666666666667,fall2025,Examination,False
87.1794871794872,96.93299999999999,75.75416666666666,75.75416666666666,fall2025,Examination,False
100.0,100.0,98.12708333333333,98.12708333333333,fall2025,Examination,False
96.15384615384616,100.0,94.75,94.75,fall2025,Examination,False
96.15384615384616,100.0,93.4375,93.4375,fall2025,Examination,False
92.3076923076923,100.0,88.96458333333334,88.96458333333334,fall2025,Examination,False
100.0,97.4,92.56875000000001,92.56875000000001,fall2025,Examination,False
86.41025641025642,91.31700000000001,69.35416666666666,69.35416666666666,fall2025,Examination,False
84.18589743589745,94.017,91.8125,84.18589743589745,fall2025,Preparation,False
99.36538461538461,99.0,99.375,99.0,fall2025,Application,False
100.0,100.0,99.7875,99.7875,fall2025,Examination,False
100.0,99.0,34.5125,34.5125,fall2025,Examination,True
90.38461538461539,97.9,95.625,90.38461538461539,fall2025,Preparation,False
100.0,100.0,93.75,93.75,fall2025,Examination,False
80.76923076923077,87.4,81.87083333333334,80.76923076923077,fall2025,Preparation,False
96.15384615384616,96.5,90.625,90.625,fall2025,Examination,False
96.15384615384616,100.0,91.17916666666667,91.17916666666667,fall2025,Examination,False
100.0,100.0,99.8625,99.8625,fall2025,Examination,False
95.42628205128204,99.0,82.87083333333334,82.87083333333334,fall2025,Examination,False
80.13461538461539,86.0,88.44583333333333,80.13461538461539,fall2025,Preparation,False
90.0,93.767,52.72500000000001,52.72500000000001,fall2025,Examination,True
100.0,100.0,95.4125,95.4125,fall2025,Examination,False
96.15384615384616,100.0,80.95833333333334,80.95833333333334,fall2025,Examination,False
99.82692307692308,100.0,92.5,92.5,fall2025,Examination,False
